Review,DOI,Data,Reference,Species,k,,Reference,DOI_original,Order,Species,Kelp,Wrack,Lab,Killed
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,nereocystis luetkeana,4.61E+00,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,ulva sp,4.61E+00,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,fucus sp,7.30E-02,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,macrocystis pyrifera,3.17E-01,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,nereocystis luetkeana,1.17E+00,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,ulva sp,2.81E-02,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,fucus sp,9.66E-02,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,macrocystis pyrifera,4.61E+00,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,nereocystis luetkeana,4.61E+00,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,ulva sp,8.05E-01,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,fucus sp,7.03E-02,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,macrocystis pyrifera,4.37E-01,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,nereocystis luetkeana,9.56E-01,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,ulva sp,3.10E-01,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,fucus sp,1.02E-01,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,macrocystis pyrifera,4.61E+00,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,nereocystis luetkeana,4.61E+00,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Mews et al 2006,ulva sp,4.61E+00,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Nitschke et al 2015,laminaria digitata,0.006163096,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Olabarria et al 2007,saccorhiza polyschides,0.0626,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Olabarria et al 2007,saccorhiza polyschides,0.0426,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Olabarria et al 2007,saccorhiza polyschides,0.0435,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Paalme et al 2002,cladophora glomerata,0.078831247,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Paalme et al 2002,cladophora glomerata,0.026298497,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Paalme et al 2002,cladophora glomerata,0.01968514,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Paalme et al 2002,cladophora glomerata,0.125364374,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Paalme et al 2002,pilayella littoralis,0.114241911,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Paalme et al 2002,pilayella littoralis,0.070218316,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Paalme et al 2002,pilayella littoralis,0.039453857,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Paalme et al 2002,pilayella littoralis,0.060257875,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Paalme et al 2002,pilayella littoralis,0.171029782,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pedersen & Johnsen 2017,gracilaria vermiculophylla,0.013,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pedersen & Johnsen 2017,gracilaria vermiculophylla,0.032,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pedersen & Johnsen 2017,gracilaria vermiculophylla,0.065,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pedersen et al 2005 ,sargassum muticum,0.016,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pedersen et al 2005,halidrys siliquosa ,0.019,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pedersen et al 2021,laminaria hyperborea,0.034,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pedersen et al 2021,laminaria hyperborea,0.012,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pedersen et al 2021,laminaria hyperborea,0.038,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pedersen et al 2021,laminaria hyperborea,0.009,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pedersen et al 2021,laminaria hyperborea,0.029,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pedersen et al 2021,laminaria hyperborea,0.013,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pedersen et al 2021,laminaria hyperborea,0.037,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pedersen et al 2021,laminaria hyperborea,0.018,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pedersen et al 2021,laminaria hyperborea,0.005,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Perkins et al 2022,ecklonia radiata ,0.026062321,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pessarrodona et al 2019,laminaria hyperborea ,0.00233031,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pessarrodona et al 2019,laminaria hyperborea ,0.000403235,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pessarrodona et al 2019,laminaria ochroelucha,0.02104118,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Pessarrodona et al 2019,laminaria ochroelucha,0.002773289,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Queirós et al 2023,himanthalia elongata ,0.1315763,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Rice & Tenore 1981,gracilaria foliifera,0.048351042,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Rice & Tenore 1981,hypnea musciformis,0.042116328,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Rice & Tenore 1981,sargassum filipendula,0.030727235,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Rice & Tenore 1981,spatoglossum schroederi,0.037486849,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Rodil et al 2008,saccorhiza polyschides,0.019,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Rodil et al 2008,sargassum muticum,0.014,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Rodil et al 2008,saccorhiza polyschides,0.022,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Rodil et al 2008,sargassum muticum,0.013,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Rossi 2007,ulva sp,0.080202217,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Rossi et al 2013,ulva sp,0.1,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Rossi et al 2013,ulva sp,0.2,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salathé & Viera 2012,ascophyllum nodosum,0.008136823,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salathé & Viera 2012,ascophyllum nodosum,0.004059638,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salathé & Viera 2012,enteromorpha sp ,0.013849157,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salathé & Viera 2012,enteromorpha sp ,0.007777517,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salathé & Viera 2012,fucus serratus,0.026599505,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salathé & Viera 2012,fucus serratus,0.021403014,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salathé & Viera 2012,fucus vesiculosus,0.01569371,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salathé & Viera 2012,fucus vesiculosus,0.012489253,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salathé & Viera 2012,ulva sp,0.034810948,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salathé & Viera 2012,ulva sp,0.031534354,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salathé & Viera 2012,enteromorpha sp ,0.009239262,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salathé & Viera 2012,enteromorpha sp ,0.015575169,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salathé & Viera 2012,enteromorpha sp ,0.01723019,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salathé & Viera 2012,enteromorpha sp ,0.020970598,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salathé & Viera 2012,enteromorpha sp ,0.018475914,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salovius & Bonsdorff 2004,cladophora glomerata,0.049020447,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salovius & Bonsdorff 2004,cladophora glomerata,0.019195152,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salovius & Bonsdorff 2004,cladophora glomerata,0.076313287,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salovius & Bonsdorff 2004,cladophora glomerata,0.03092438,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salovius & Bonsdorff 2004,cladophora glomerata,0.029336009,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salovius & Bonsdorff 2004,cladophora glomerata,0.03050664,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salovius & Bonsdorff 2004,cladophora glomerata,0.029290522,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salovius & Bonsdorff 2004,pilayella littoralis,0.014585154,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salovius & Bonsdorff 2004,pilayella littoralis,0.011267303,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Salovius & Bonsdorff 2004,pilayella littoralis,0.01441589,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Smale et al 2021,laminaria hyperborea ,6.52E-03,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Smale et al 2021,laminaria hyperborea ,5.53E-03,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Smale et al 2021,laminaria hyperborea ,4.11E-02,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Smale et al 2021,laminaria hyperborea ,2.48E-02,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Smale et al 2021,laminaria hyperborea ,1.28E-02,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Smale et al 2021,laminaria hyperborea ,3.92E-02,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Smale et al 2021,laminaria hyperborea ,3.37E-02,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Smale et al 2021,laminaria hyperborea ,2.77E-02,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Smith and Foreman 1984 ,fucus distichus,0.059,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Smith and Foreman 1984 ,laminaria sp,0.277,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Smith and Foreman 1984 ,nereocystis luetkeana,0.21,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Thomson et al 2020,fucus vesiculosus,0.030575421,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Thomson et al 2020,fucus vesiculosus,0.060546508,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Twilley et al 1986,ulva lactuca,0.032958494,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Urban-Malinga & Burska 2009,fucus distichus ,0.0199279,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Urban-Malinga & Burska 2008,fucus sp,0.010347657,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Urban-Malinga & Burska 2008,fucus sp,0.017505393,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,ascophyllum nodosum,0.049885292,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,ascophyllum nodosum,0.049482182,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,ascophyllum nodosum,0.036953108,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,fucus vesiculosus,0.008561416,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,fucus vesiculosus,0.015555847,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,fucus vesiculosus,0.015687771,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,ascophyllum nodosum,0.015481292,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,ascophyllum nodosum,0.044652034,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,ascophyllum nodosum,0.051910321,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,fucus vesiculosus,0.006442064,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,fucus vesiculosus,0.007290278,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,ascophyllum nodosum,0.007771882,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,ascophyllum nodosum,0.001536128,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,ascophyllum nodosum,0.018889146,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,ascophyllum nodosum,0.011159033,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,fucus vesiculosus,0.00849239,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,fucus vesiculosus,0.008285803,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,fucus vesiculosus,0.009233626,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vandendriessche et al 2007,fucus vesiculosus,0.014142301,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Vichkovitten & Holmer 2004,polysiphonia spp,0.062274618,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Williams 1984,caulerpa cupressoides,0.135089568,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Williams 1984,caulerpa cupressoides,0.093865487,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Williams 1984,caulerpa cupressoides,0.060278724,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Williams 1984,caulerpa cupressoides,0.145170192,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Wright et al 2022,laminaria digitata,0.012199358,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Wright et al 2022,laminaria digitata,0.002857229,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Wright et al 2022,laminaria digitata,0.009641562,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Wright et al 2022,laminaria digitata,0.009789055,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Wright et al 2022,laminaria digitata,0.017129475,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Wright et al 2022,laminaria hyperborea ,0.00910695,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Wright et al 2022,laminaria hyperborea ,0.000403235,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Wright et al 2022,laminaria hyperborea ,0.002969588,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Wright et al 2022,laminaria hyperborea ,0.002302882,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Wright et al 2022,laminaria hyperborea ,0.007392856,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Wright et al 2022,laminaria ochroelucha,0.027049926,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Wright et al 2022,laminaria ochroelucha,0.002745372,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Wright et al 2022,laminaria ochroelucha,0.009641562,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Wright et al 2022,laminaria ochroelucha,0.020983242,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Wright et al 2022,laminaria ochroelucha,0.03254883,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Yang et al 2021,ulva prolifera,0.027952782,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Yang et al 2021,ulva prolifera,0.168855856,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Banta et al 2004,Ulva lactuca,0.04,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Banta et al 2004,Ceramium rubrum,0.038,,,,,,,,,
White & Norkko 2025,10.1111/1365-2745.70107,https://doi.org/10.5061/dryad.44j0zpcsb,Banta et al 2004,Fucus vesiculosus,0.028,,,,,,,,,
Luka Seamus Wright unpublished,,,Simpkins et al. 2025,Ecklonia radiata,0.077,,Simpkins et al. 2025,10.1002/lno.70006,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE
Luka Seamus Wright unpublished,,,Simpkins et al. 2025,Ecklonia radiata,0.049,,Simpkins et al. 2025,10.1002/lno.70006,Laminariales,Ecklonia radiata,TRUE,FALSE,FALSE,FALSE
