Data_sheet,Entry,Morphology_num,Genetics_Code,Date,Site,Depth_band,Depth_m,Lat_DD,Lon_DD,Quadrat,Bag_No,Quadrat_size,Species,Complete,New_blade_error,Old_blade_error,Stipe_length_cm,New_blade_length_cm,Old_blade_length_cm,X2nd_old_blade_length_cm,Total_blade_length_cm,New_blade_width_cm,Old_blade_width_cm,X2nd_old_blade_width,Blade_thickness_mm,Epiphyte_WW_g,Epiphyte_kelp_WW_g,Stipe_WW_g,Stipe_diameter_mm,Age,Epiphyte_percent_cover,Sporophyll_WW_g,New_blade_WW_g,Old_blade_WW_g,X2nd_old_blade_WW_g,Total_blade_WW_g,Holdfast_WW_g,Total_plant_WW_g,Notes,Reproductive,Location_Campaign,Total_plant_length_cm,Data_Sheet,Total_blade_width_cm,Sample,Stipe_diameter_distal_cm,Blade_thickness_mm_distal,epiphytes_.,Number_of_blades_or_digits,Length_1st_blade,Thallus_ww,Thallus_length,Blade_1_length_solidungula_cm,Num_blades_solidungula,Blade_thickness_distal_mm,Tattering_distal_cm,Blade_epiphyte_cm_distal,Epiphyte_notes,Epiphyte_percent_cover_on_stipe,Individuals,Notes_2,Site_Name,Length_cm_,Width_cm,Area_.5.sqr_,biomass_g_cor,Corrected_depth_m,Genus
1,316,NA,31,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q1,17,0.25,Laminaria hyperborea,NA,NA,NA,74,53,NA,NA,NA,95,NA,NA,NA,16,NA,325,NA,8,NA,NA,215,NA,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
1,317,NA,NA,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q1,17,0.25,Laminaria hyperborea,NA,NA,NA,78,5,20,NA,NA,6.1,24.5,NA,NA,31,17,351,30,8,NA,NA,8,81,NA,NA,NA,NA,Damaged blade,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
2,348,NA,38,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q3,26,0.25,Laminaria hyperborea,NA,NA,NA,83.5,38,37,NA,NA,44,38,NA,NA,5,35,391,34,8,NA,NA,215,140,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
3,378,NA,47,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q5,18,0.25,Laminaria hyperborea,NA,NA,NA,66,51,NA,NA,NA,50,NA,NA,NA,8,NA,289,32,8,NA,NA,217,NA,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
NA,463,NA,NA,5/03/2025,ICE 1,10,10.2,64.0489,-22.0617,Q5,NO number,NA,Laminaria hyperborea,NA,NA,NA,48,12,NA,NA,NA,26,NA,NA,NA,8,NA,173,22,8,NA,NA,23,NA,NA,NA,45,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Laminaria
3,552,9,20,5/04/2025,ICE 2,5,4.8,64.094156,-22.053418,4,40,0.25,Laminaria hyperborea,NA,NA,NA,37,28,17,NA,NA,37,3,NA,NA,0,NA,64,20.5,8,NA,NA,69,9,NA,NA,40,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,Laminaria
4,83,NA,NA,6/05/2025,ICE 4,5,5.4,64.03145,-22.263751,Q6,93,0.25,Laminaria hyperborea,NA,NA,NA,71,44,25,NA,NA,26,14,NA,NA,80,NA,240,30,7,NA,NA,176,55,NA,NA,96,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,Laminaria
1,159,NA,64,4/05/2025,ICE 3,5,5.1,64.04166,-22.127723,Q1,10,NA,Laminaria hyperborea,NA,NA,NA,56,60,27,NA,NA,47,41,NA,NA,20,NA,253,30,7,NA,NA,236,129,NA,NA,61,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,Laminaria
2,183,NA,NA,4/05/2025,ICE 3,5,5.1,64.04166,-22.127723,Q2,1,NA,Laminaria hyperborea,NA,NA,NA,58,42,NA,NA,NA,36,NA,NA,NA,35,NA,215,34,7,NA,NA,197,NA,NA,NA,29,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,Laminaria
2,192,NA,71,4/05/2025,ICE 3,5,5.1,64.04166,-22.127723,Q3,12,NA,Laminaria hyperborea,NA,NA,NA,57,32,30,NA,NA,43,NA,NA,NA,2,NA,151,19,7,NA,NA,139,70,NA,NA,9,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,Laminaria
3,206,NA,NA,4/05/2025,ICE 3,5,5.1,64.04166,-22.127723,Q4,1,NA,Laminaria hyperborea,NA,NA,NA,55,60,NA,NA,NA,31,NA,NA,NA,30,NA,222,26,7,NA,NA,212,NA,NA,NA,15,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,Laminaria
3,223,NA,80,4/05/2025,ICE 3,5,5.1,64.04166,-22.127723,Q5,18,NA,Laminaria hyperborea,NA,NA,NA,61,51,30,NA,NA,29,18,NA,NA,72,NA,250,28,7,NA,NA,176,66,NA,NA,123,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,Laminaria
1,318,NA,32,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q1,17,0.25,Laminaria hyperborea,NA,NA,NA,99,38,NA,NA,NA,101,NA,NA,NA,26,13,502,35,7,NA,NA,237,NA,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
2,352,NA,42,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q3,26,0.25,Laminaria hyperborea,NA,NA,NA,93,42,42,NA,NA,60,52,NA,NA,10,16,466,38,7,NA,NA,198,208,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
3,367,NA,44,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q4,1,0.25,Laminaria hyperborea,NA,NA,NA,56,57,NA,NA,NA,35,NA,NA,NA,0.1,NA,132,24.9,7,NA,NA,114,NA,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
3,384,NA,NA,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q5,18,0.25,Laminaria hyperborea,NA,NA,NA,21,28,NA,NA,NA,30,NA,NA,NA,0,NA,33,17,7,NA,NA,42,NA,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
4,408,NA,53,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q6,No_bag,0.25,Laminaria hyperborea,NA,NA,NA,57.5,50,NA,NA,NA,51,NA,NA,NA,0.5,NA,156,24,7,NA,NA,188,NA,NA,NA,29,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
4,409,NA,54,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q6,No_bag,0.25,Laminaria hyperborea,NA,NA,NA,78,79,36,NA,NA,64,44,NA,NA,44,NA,359,31,7,NA,NA,357,207,NA,NA,NA,NA,Kelp epi 8g,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
NA,NA,NA,154,12/05/2013,ICE 6,5,7.5,64.069888,-21.984377,Q1,26,NA,Laminaria hyperborea,NA,NA,NA,43,47,18,NA,NA,49,47,NA,NA,0,NA,105,22,7,NA,NA,104,56,NA,NA,23,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,Laminaria
2,46,NA,116,6/05/2025,ICE 4,5,5.4,64.03145,-22.263751,Q4,85,0.25,Laminaria hyperborea,NA,NA,NA,65,36,NA,NA,NA,29,NA,NA,NA,183,NA,232,29,6,NA,NA,71,NA,NA,NA,51,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,Laminaria
3,64,NA,119,6/05/2025,ICE 4,5,5.4,64.03145,-22.263751,Q5,91,0.25,Laminaria hyperborea,NA,NA,NA,67,43,NA,NA,NA,32,NA,NA,NA,80,NA,257,30,6,NA,NA,156,NA,NA,NA,128,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,Laminaria
3,65,NA,120,6/05/2025,ICE 4,5,5.4,64.03145,-22.263751,Q5,91,0.25,Laminaria hyperborea,NA,NA,NA,66,42,30,NA,NA,26,13,NA,NA,86,NA,236,30,6,NA,NA,135,68,NA,NA,95,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,Laminaria
6,142,NA,NA,6/05/2025,ICE 4,5,5.4,64.03145,-22.263751,Q7,90,NA,Laminaria hyperborea,NA,NA,NA,25,28,20,NA,NA,28,26,NA,NA,29,NA,50,19,6,NA,NA,91,49,NA,NA,12,NA,Palmaria epi mostly,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,Laminaria
1,158,NA,63,4/05/2025,ICE 3,5,5.1,64.04166,-22.127723,Q1,10,NA,Laminaria hyperborea,NA,NA,NA,65,60,NA,NA,NA,62,NA,NA,NA,24,NA,275,31,6,NA,NA,282,NA,NA,NA,174,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,Laminaria
2,186,NA,NA,4/05/2025,ICE 3,5,5.1,64.04166,-22.127723,Q2,1,NA,Laminaria hyperborea,NA,NA,NA,54,44,NA,NA,NA,44,NA,NA,NA,2,NA,162,29,6,NA,NA,173,NA,NA,NA,21,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,Laminaria
2,191,NA,70,4/05/2025,ICE 3,5,5.1,64.04166,-22.127723,Q3,12,NA,Laminaria hyperborea,NA,NA,NA,30.5,31,31.5,NA,NA,31,NA,NA,NA,0.5,NA,68,22,6,NA,NA,76,70,NA,NA,14,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,Laminaria
2,193,NA,72,4/05/2025,ICE 3,5,5.1,64.04166,-22.127723,Q3,12,NA,Laminaria hyperborea,NA,NA,NA,43,36,NA,NA,NA,35,NA,NA,NA,0.5,NA,98,20,6,NA,NA,86,NA,NA,NA,20,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,Laminaria
3,205,NA,NA,4/05/2025,ICE 3,5,5.1,64.04166,-22.127723,Q4,1,NA,Laminaria hyperborea,NA,NA,NA,43,61,NA,NA,NA,30,NA,NA,NA,8,NA,152,21,6,NA,NA,190,NA,NA,NA,44,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,Laminaria
3,222,NA,79,4/05/2025,ICE 3,5,5.1,64.04166,-22.127723,Q5,18,NA,Laminaria hyperborea,NA,NA,NA,67,73,NA,NA,NA,30,NA,NA,NA,86,NA,322,34,6,NA,NA,227,NA,NA,NA,210,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,Laminaria
4,246,NA,92,4/05/2025,ICE 3,5,5.1,64.04166,-22.127723,Q6,NO number,NA,Laminaria hyperborea,NA,NA,NA,80,32,NA,NA,NA,10,NA,NA,NA,5,NA,292,5,6,NA,NA,12,NA,NA,NA,26,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,Laminaria
2,350,NA,40,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q3,26,0.25,Laminaria hyperborea,NA,NA,NA,77,49,38,NA,NA,60,50,NA,NA,3,10,341,28,6,NA,NA,241,168,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
3,377,NA,46,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q5,18,0.25,Laminaria hyperborea,NA,NA,NA,64.5,56,22,NA,NA,55,37,NA,NA,0,2,249,34,6,NA,NA,154,81,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
3,380,NA,49,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q5,18,0.25,Laminaria hyperborea,NA,NA,NA,58,27,NA,NA,NA,25,NA,NA,NA,0.5,NA,200,22,6,NA,NA,35,NA,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
3,381,NA,50,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q5,18,0.25,Laminaria hyperborea,NA,NA,NA,40,56,NA,NA,NA,50,NA,NA,NA,0.5,NA,112,28,6,NA,NA,117,NA,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
3,382,NA,51,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q5,18,0.25,Laminaria hyperborea,NA,NA,NA,54,50,NA,NA,NA,61,NA,NA,NA,0.1,20,185,26,6,NA,NA,184,NA,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
4,410,NA,NA,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q6,No_bag,0.25,Laminaria hyperborea,NA,NA,NA,64,47,NA,NA,NA,59,NA,NA,NA,17,NA,268,28,6,NA,NA,212,NA,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
NA,433,NA,NA,5/03/2025,ICE 1,10,10.2,64.0489,-22.0617,Q2,12,NA,Laminaria hyperborea,NA,NA,NA,22.5,27,18,NA,NA,38,23,NA,NA,0.1,NA,32,6,6,NA,NA,46,20,NA,NA,8,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Laminaria
NA,464,NA,N1,5/03/2025,ICE 1,10,10.2,64.0489,-22.0617,Q5,NO number,NA,Laminaria hyperborea,NA,NA,NA,26,24,19,NA,NA,32,25,NA,NA,0.5,NA,40,20,6,NA,NA,30,12,NA,NA,24,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Laminaria
1,491,3,3,5/04/2025,ICE 2,5,4.8,64.094156,-22.053418,1,45,0.25,Laminaria hyperborea,NA,NA,NA,30,37,32,NA,NA,27,9,NA,NA,0,NA,47,21.6,6,NA,NA,111,38,NA,NA,71,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,Laminaria
2,516,1,8,5/04/2025,ICE 2,5,4.8,64.094156,-22.053418,2,46,0.25,Laminaria hyperborea,NA,NA,NA,35,24,24,NA,NA,25,9,NA,NA,0,NA,48,17,6,NA,NA,53,23,NA,NA,10,NA,0% cca,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,Laminaria
2,536,21,16,5/04/2025,ICE 2,5,4.8,64.094156,-22.053418,3,49,0.25,Laminaria hyperborea,NA,NA,NA,35,29,23,NA,NA,22,13,NA,NA,0,NA,70,20.9,6,NA,NA,84,25,NA,NA,13,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,Laminaria
3,556,13,NA,5/04/2025,ICE 2,5,4.8,64.094156,-22.053418,4,40,0.25,Laminaria hyperborea,NA,NA,NA,28.5,15,25,NA,NA,12.5,14,NA,NA,0,NA,42,18,6,NA,NA,12,8,NA,NA,68,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,Laminaria
NA,757,NA,151,11/05/2025,ICE 5,5,7.1,64.328748,-22.087028,Q3,17,NA,Laminaria hyperborea,NA,NA,NA,27,29,20,NA,NA,20,4,NA,NA,0,NA,41,16,6,NA,NA,49,8,NA,NA,28,NA,long skinny old,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,Laminaria
NA,NA,NA,170,12/05/2013,ICE 6,5,7.5,64.069888,-21.984377,Q3,4,NA,Laminaria hyperborea,NA,NA,NA,34,46,NA,NA,NA,44,NA,NA,NA,0,NA,57,22,6,NA,NA,120,NA,NA,NA,15,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,Laminaria
4,244,NA,90,4/05/2025,ICE 3,5,5.1,64.04166,-22.127723,Q6,NO number,NA,Laminaria hyperborea,NA,NA,NA,83,44,NA,NA,NA,18,NA,NA,NA,1,NA,294,21,5,NA,NA,74,NA,NA,NA,21,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,Laminaria
6,281,NA,NA,4/05/2025,ICE 3,10,10.7,64.04166,-22.127723,Q5,47,NA,Laminaria hyperborea,NA,NA,NA,20,17,21,NA,NA,21,12,NA,NA,2,NA,33,19,5,NA,NA,61,35,NA,NA,36,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,Laminaria
2,351,NA,41,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q3,26,0.25,Laminaria hyperborea,NA,NA,NA,72,47,NA,NA,NA,75,NA,NA,NA,0,NA,272,26,5,NA,NA,192,NA,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
2,353,NA,43,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q3,26,0.25,Laminaria hyperborea,NA,NA,NA,81,30,40,NA,NA,90,55,NA,NA,6,NA,337,32,5,NA,NA,213,149,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
4,411,NA,NA,5/03/2025,ICE 1,5,5.1,64.0489,-22.0617,Q6,No_bag,0.25,Laminaria hyperborea,NA,NA,NA,64,64,NA,NA,NA,61,NA,NA,NA,96,NA,243,27,5,NA,NA,214,NA,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Laminaria
NA,426,NA,NA,5/03/2025,ICE 1,10,10.2,64.0489,-22.0617,Q1,10,NA,Laminaria hyperborea,NA,NA,NA,14,13,15,NA,NA,16,8,NA,NA,0.1,NA,10,12,5,NA,NA,12,4,NA,NA,3,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Laminaria
NA,446,NA,NA,5/03/2025,ICE 1,10,10.2,64.0489,-22.0617,Q3,11,NA,Laminaria hyperborea,NA,NA,NA,30,17,26,NA,NA,40,37,NA,NA,0.5,NA,40,16,5,NA,NA,38,54,NA,NA,NA,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Laminaria
NA,454,NA,NA,5/03/2025,ICE 1,10,10.2,64.0489,-22.0617,Q4,4,NA,Laminaria hyperborea,NA,NA,NA,23,8,8,NA,NA,8,5,NA,NA,0.5,NA,33,12,5,NA,NA,4,4,NA,NA,2,NA,Kelp epi,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Laminaria
NA,458,NA,NA,5/03/2025,ICE 1,10,10.2,64.0489,-22.0617,Q4,4,NA,Laminaria hyperborea,NA,NA,NA,21,30,24,NA,NA,39,27,NA,NA,0,NA,24,16,5,NA,NA,69,25,NA,NA,8,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Laminaria
NA,479,NA,N10,5/03/2025,ICE 1,10,10.2,64.0489,-22.0617,Q6,NO Number 2,NA,Laminaria hyperborea,NA,NA,NA,24,18,19,NA,NA,23,21,NA,NA,0.1,NA,27,17,5,NA,NA,19,18,NA,NA,11,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Laminaria
NA,483,NA,NA,5/03/2025,ICE 1,10,10.2,64.0489,-22.0617,Q6,NO Number 2,NA,Laminaria hyperborea,NA,NA,NA,19.5,5,7.5,NA,NA,11,7.5,NA,NA,0.5,NA,26,17,5,NA,NA,8,4,NA,NA,7,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Laminaria
1,489,1,1,5/04/2025,ICE 2,5,4.8,64.094156,-22.053418,1,45,0.25,Laminaria hyperborea,NA,NA,NA,34,38,NA,NA,NA,25,NA,NA,NA,0,NA,45,21,5,NA,NA,79,NA,NA,NA,53,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,Laminaria
2,517,2,9,5/04/2025,ICE 2,5,4.8,64.094156,-22.053418,2,46,0.25,Laminaria hyperborea,NA,NA,NA,33,25,15,NA,NA,26,9,NA,NA,0,NA,44,15.5,5,NA,NA,54,13,NA,NA,23,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,Laminaria
2,518,3,10,5/04/2025,ICE 2,5,4.8,64.094156,-22.053418,2,46,0.25,Laminaria hyperborea,NA,NA,NA,51,31,28,NA,NA,35,11,NA,NA,0,NA,83,18.6,5,NA,NA,92,29,NA,NA,23,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,Laminaria
2,534,19,14,5/04/2025,ICE 2,5,4.8,64.094156,-22.053418,3,49,0.25,Laminaria hyperborea,NA,NA,NA,31,32,20,NA,NA,31,4,NA,NA,0,NA,39,18.6,5,NA,NA,69,12,NA,NA,29,NA,NA,Not reproductive,Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,Laminaria
